demanda_id,dia,empilhadeira_id,operador_id,tipo,zona_origem,zona_destino,x_origem,y_origem,x_destino,y_destino,distancia_euclidiana_m,distancia_percorrida_m,peso_kg,prioridade,sku,timestamp_inicio,hora_do_dia,dia_semana,tempo_real_min,tempo_estimado_min,congestionamento_medio
236,14,2,7521,rack_para_expedicao,armazenagem,expedicao,55.2,4.0,90.0,30.0,43.440073664762586,44.2,635.3,alta,SKU-8099,2026-01-23 13:30:56.000000000,13,4,0.45,0.312,0.698
200,14,2,7521,rack_para_expedicao,armazenagem,expedicao,44.8,4.0,90.0,30.0,52.1444148495311,52.2,906.4,normal,SKU-8734,2026-01-23 13:34:59.000000000,13,4,0.517,0.368,0.603
351,14,2,7521,rack_para_rack,armazenagem,armazenagem,24.0,15.555555555555555,76.0,15.555555555555555,52.0,52.6,423.9,normal,SKU-6191,2026-01-23 13:37:14.000000000,13,4,0.483,0.371,0.556
64,14,2,3519,rack_para_rack,armazenagem,armazenagem,65.6,56.0,76.0,44.44444444444444,15.546410009951849,15.5,615.5,normal,SKU-8208,2026-01-23 15:01:50.000000000,15,4,0.117,0.11,0.095
289,14,2,3519,rack_para_expedicao,armazenagem,expedicao,76.0,15.555555555555555,90.0,30.0,20.115714635792635,20.1,571.4,alta,SKU-9006,2026-01-23 15:42:44.000000000,15,4,0.15,0.142,0.273
65,14,2,3519,rack_para_expedicao,armazenagem,expedicao,65.6,21.333333333333332,90.0,30.0,25.893456916972507,25.9,1718.3,alta,SKU-7439,2026-01-23 15:58:44.000000000,15,4,0.283,0.183,0.598
106,14,3,4839,rack_para_rack,armazenagem,armazenagem,76.0,27.11111111111111,55.2,4.0,31.092820019903684,31.1,1056.9,alta,SKU-3027,2026-01-23 09:17:47.000000000,9,4,0.317,0.219,0.624
15,14,3,4839,rack_para_rack,armazenagem,armazenagem,24.0,56.0,55.2,4.0,60.64189970639112,60.7,649.4,normal,SKU-6311,2026-01-23 09:48:59.000000000,9,4,0.517,0.428,0.45
53,14,3,4839,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,1176.2,normal,SKU-4152,2026-01-23 10:06:38.000000000,10,4,0.467,0.253,0.942
341,14,3,4839,rack_para_rack,armazenagem,armazenagem,24.0,4.0,44.8,27.11111111111111,31.092820019903684,32.0,1304.9,alta,SKU-8270,2026-01-23 10:08:48.000000000,10,4,0.317,0.226,0.544
58,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,56.0,29.5296461204668,29.5,362.2,baixa,SKU-8099,2026-01-23 10:11:49.000000000,10,4,0.233,0.208,0.395
327,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,27.11111111111111,45.29222537050201,45.3,20.0,baixa,SKU-7736,2026-01-23 10:34:43.000000000,10,4,0.383,0.32,0.527
324,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,38.666666666666664,56.271405803579405,56.3,695.9,normal,SKU-4152,2026-01-23 11:17:51.000000000,11,4,0.5,0.397,0.496
44,14,3,4839,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,541.5,normal,SKU-6191,2026-01-23 11:47:51.000000000,11,4,0.617,0.478,0.576
179,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,44.44444444444444,57.44564365823262,62.9,783.1,normal,SKU-7420,2026-01-23 12:03:11.000000000,12,4,0.583,0.444,0.555
63,14,3,4839,rack_para_expedicao,armazenagem,expedicao,76.0,56.0,90.0,30.0,29.5296461204668,29.5,962.9,normal,SKU-7278,2026-01-23 12:04:54.000000000,12,4,0.233,0.208,0.275
230,14,3,4839,rack_para_rack,armazenagem,armazenagem,24.0,50.22222222222222,24.0,44.44444444444444,5.777777777777779,5.8,622.2,baixa,SKU-7949,2026-01-23 12:41:11.000000000,12,4,0.05,0.041,0.051
124,14,3,4839,rack_para_expedicao,armazenagem,expedicao,76.0,38.666666666666664,90.0,30.0,16.46545204697129,16.5,1055.3,normal,SKU-7736,2026-01-23 12:42:41.000000000,12,4,0.2,0.116,0.818
285,14,3,4839,rack_para_expedicao,armazenagem,expedicao,44.8,50.22222222222222,90.0,30.0,49.517454211671044,51.8,1182.9,alta,SKU-8041,2026-01-23 13:20:03.000000000,13,4,0.617,0.365,0.812
342,14,3,4839,rack_para_rack,armazenagem,armazenagem,55.2,21.333333333333332,76.0,44.44444444444444,31.092820019903684,31.1,865.8,baixa,SKU-4152,2026-01-23 13:33:56.000000000,13,4,0.317,0.219,0.708
278,14,3,4839,rack_para_expedicao,armazenagem,expedicao,34.4,56.0,90.0,30.0,61.37882370981054,62.9,761.1,normal,SKU-5658,2026-01-23 13:57:48.000000000,13,4,0.65,0.444,0.707
125,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,27.11111111111111,24.570422849685464,24.6,488.3,normal,SKU-8270,2026-01-23 14:02:17.000000000,14,4,0.25,0.173,0.741
194,14,3,4839,rack_para_expedicao,armazenagem,expedicao,65.6,9.777777777777779,90.0,30.0,31.690665370183353,33.9,1087.9,normal,SKU-8629,2026-01-23 14:16:50.000000000,14,4,0.367,0.239,0.705
269,14,3,4839,rack_para_expedicao,armazenagem,expedicao,34.4,9.777777777777779,90.0,30.0,59.16331863245112,59.5,1407.4,normal,SKU-5555,2026-01-23 14:24:05.000000000,14,4,0.683,0.42,0.761
6,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,32.888888888888886,55.6750004850682,55.7,989.9,normal,SKU-8270,2026-01-23 15:17:10.000000000,15,4,0.5,0.393,0.47
113,14,3,4839,rack_para_rack,armazenagem,armazenagem,65.6,9.777777777777779,65.6,50.22222222222222,40.44444444444444,40.9,1410.4,normal,SKU-8629,2026-01-23 15:31:41.000000000,15,4,0.367,0.288,0.372
189,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,44.44444444444444,57.44564365823262,62.9,1020.3,baixa,SKU-7949,2026-01-23 15:47:58.000000000,15,4,0.567,0.444,0.445
76,14,3,4839,rack_para_expedicao,armazenagem,expedicao,24.0,32.888888888888886,90.0,30.0,66.06319458679201,66.1,888.7,normal,SKU-5426,2026-01-23 15:49:54.000000000,15,4,0.567,0.466,0.429
366,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,4.0,29.5296461204668,29.5,591.7,alta,SKU-6191,2026-01-23 16:05:08.000000000,16,4,0.217,0.208,0.151
61,14,3,4839,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,21.333333333333332,16.465452046971293,16.5,853.0,normal,SKU-3027,2026-01-23 16:30:42.000000000,16,4,0.133,0.116,0.34
45,14,3,4839,rack_para_rack,armazenagem,armazenagem,55.2,4.0,44.8,38.666666666666664,36.19306256422324,36.2,143.5,normal,SKU-8099,2026-01-23 16:48:45.000000000,16,4,0.267,0.256,0.243
129,14,4,9894,rack_para_expedicao,armazenagem,expedicao,24.0,32.888888888888886,90.0,30.0,66.06319458679201,66.1,812.9,normal,SKU-5426,2026-01-23 08:13:45.000000000,8,4,0.617,0.466,0.591
233,14,4,9894,rack_para_expedicao,armazenagem,expedicao,65.6,32.888888888888886,90.0,30.0,24.57042284968547,24.6,1280.7,baixa,SKU-9529,2026-01-23 08:23:46.000000000,8,4,0.3,0.173,0.869
322,14,4,9894,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,38.666666666666664,46.02337570312625,46.0,889.7,alta,SKU-1466,2026-01-23 09:25:18.000000000,9,4,0.5,0.325,0.779
186,14,4,9894,rack_para_expedicao,armazenagem,expedicao,44.8,4.0,90.0,30.0,52.1444148495311,52.2,813.7,alta,SKU-8734,2026-01-23 09:27:06.000000000,9,4,0.483,0.368,0.579
69,14,4,9894,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,50.22222222222222,40.24895367093334,40.3,708.0,normal,SKU-4843,2026-01-23 09:29:23.000000000,9,4,0.4,0.285,0.653
70,14,4,9894,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,27.11111111111111,14.294952920955902,14.3,949.7,normal,SKU-6191,2026-01-23 09:35:52.000000000,9,4,0.183,0.101,0.866
335,14,4,9894,rack_para_expedicao,armazenagem,expedicao,65.6,27.11111111111111,90.0,30.0,24.57042284968547,24.6,1383.5,normal,SKU-7863,2026-01-23 10:01:51.000000000,10,4,0.35,0.173,0.978
307,14,4,9894,rack_para_rack,armazenagem,armazenagem,24.0,56.0,34.4,38.666666666666664,20.213966568797044,21.1,880.2,normal,SKU-6311,2026-01-23 10:07:10.000000000,10,4,0.183,0.149,0.301
210,14,4,9894,rack_para_expedicao,armazenagem,expedicao,34.4,38.666666666666664,90.0,30.0,56.27140580357941,56.3,241.6,alta,SKU-3747,2026-01-23 10:30:30.000000000,10,4,0.55,0.397,0.727
323,14,4,9894,rack_para_expedicao,armazenagem,expedicao,55.2,15.555555555555555,90.0,30.0,37.67866737702704,37.7,1167.4,normal,SKU-9226,2026-01-23 10:38:51.000000000,10,4,0.383,0.266,0.65
19,14,4,9894,rack_para_rack,armazenagem,armazenagem,55.2,50.22222222222222,65.6,56.0,11.897172607362748,11.9,20.0,normal,SKU-7873,2026-01-23 10:50:52.000000000,10,4,0.083,0.084,0.106
167,14,4,9894,rack_para_expedicao,armazenagem,expedicao,65.6,50.22222222222222,90.0,30.0,31.690665370183353,33.9,269.9,normal,SKU-9571,2026-01-23 10:52:00.000000000,10,4,0.317,0.239,0.607
279,14,4,9894,rack_para_rack,armazenagem,armazenagem,24.0,56.0,65.6,9.777777777777779,62.18564003980737,62.8,284.1,normal,SKU-6311,2026-01-23 11:18:04.000000000,11,4,0.467,0.443,0.284
237,14,4,9894,rack_para_expedicao,armazenagem,expedicao,44.8,32.888888888888886,90.0,30.0,45.29222537050201,45.3,20.0,normal,SKU-9792,2026-01-23 12:00:44.000000000,12,4,0.4,0.32,0.609
254,14,4,9894,rack_para_expedicao,armazenagem,expedicao,24.0,21.333333333333332,90.0,30.0,66.56659155395529,66.6,544.6,normal,SKU-6734,2026-01-23 12:13:06.000000000,12,4,0.633,0.47,0.647
104,14,4,9894,rack_para_rack,armazenagem,armazenagem,76.0,56.0,55.2,44.44444444444444,23.79434521472551,23.8,1099.5,normal,SKU-7278,2026-01-23 12:23:42.999999999,12,4,0.183,0.168,0.173
25,14,4,9894,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,4.0,70.9365914038728,71.4,846.4,baixa,SKU-6892,2026-01-23 13:23:59.000000000,13,4,0.717,0.504,0.652
177,14,4,9894,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,56.0,52.1444148495311,52.2,1784.2,alta,SKU-8270,2026-01-23 13:37:09.000000000,13,4,0.55,0.368,0.549
242,14,4,9894,rack_para_rack,armazenagem,armazenagem,76.0,21.333333333333332,65.6,56.0,36.19306256422325,36.4,402.7,normal,SKU-6463,2026-01-23 13:53:51.000000000,13,4,0.367,0.257,0.692
141,14,4,9894,rack_para_expedicao,armazenagem,expedicao,65.6,9.777777777777779,90.0,30.0,31.690665370183353,33.9,728.4,normal,SKU-8629,2026-01-23 13:55:56.000000000,13,4,0.367,0.239,0.738
173,14,4,9894,rack_para_rack,armazenagem,armazenagem,65.6,9.777777777777779,34.4,4.0,31.730469836568485,31.7,306.7,baixa,SKU-8629,2026-01-23 14:37:50.000000000,14,4,0.217,0.224,0.111
206,14,4,9894,rack_para_expedicao,armazenagem,expedicao,24.0,32.888888888888886,90.0,30.0,66.06319458679201,66.1,517.4,normal,SKU-5426,2026-01-23 15:10:44.000000000,15,4,0.567,0.466,0.508
71,14,4,9894,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,426.0,baixa,SKU-7235,2026-01-23 15:18:54.000000000,15,4,0.433,0.368,0.428
333,14,4,9894,rack_para_expedicao,armazenagem,expedicao,76.0,9.777777777777779,90.0,30.0,24.595492912420728,24.6,20.0,normal,SKU-1064,2026-01-23 15:20:31.000000000,15,4,0.183,0.174,0.301
8,14,4,9894,rack_para_expedicao,armazenagem,expedicao,65.6,56.0,90.0,30.0,35.65613551690649,35.7,552.7,alta,SKU-8208,2026-01-23 16:39:45.000000000,16,4,0.25,0.252,0.171
131,14,5,6881,rack_para_rack,armazenagem,armazenagem,24.0,21.333333333333332,76.0,15.555555555555555,52.32000302034952,52.3,476.4,baixa,SKU-6734,2026-01-23 08:14:48.000000000,8,4,0.433,0.369,0.389
73,14,5,6881,rack_para_rack,armazenagem,armazenagem,44.8,21.333333333333332,55.2,9.777777777777779,15.546410009951847,16.1,469.4,normal,SKU-9838,2026-01-23 08:29:45.000000000,8,4,0.167,0.113,0.481
275,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,21.333333333333332,35.86294900187533,35.9,20.0,baixa,SKU-3558,2026-01-23 08:41:58.000000000,8,4,0.35,0.253,0.711
273,14,5,6881,rack_para_rack,armazenagem,armazenagem,44.8,9.777777777777779,65.6,44.44444444444444,40.42793313759408,40.4,1496.2,normal,SKU-2528,2026-01-23 08:43:25.000000000,8,4,0.4,0.285,0.535
367,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,56.0,43.440073664762586,44.2,835.3,normal,SKU-6463,2026-01-23 09:04:06.999999999,9,4,0.433,0.312,0.59
314,14,5,6881,rack_para_expedicao,armazenagem,expedicao,76.0,4.0,90.0,30.0,29.5296461204668,29.5,926.2,normal,SKU-3062,2026-01-23 09:11:02.000000000,9,4,0.233,0.208,0.325
150,14,5,6881,rack_para_expedicao,armazenagem,expedicao,65.6,50.22222222222222,90.0,30.0,31.690665370183353,33.9,1120.5,alta,SKU-9571,2026-01-23 09:56:51.000000000,9,4,0.367,0.239,0.732
287,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,9.777777777777779,40.24895367093334,40.3,932.8,baixa,SKU-7949,2026-01-23 10:03:17.000000000,10,4,0.4,0.285,0.59
246,14,5,6881,rack_para_expedicao,armazenagem,expedicao,55.2,27.11111111111111,90.0,30.0,34.91970330647649,34.9,572.5,baixa,SKU-2585,2026-01-23 10:12:41.000000000,10,4,0.4,0.246,0.872
294,14,5,6881,rack_para_rack,armazenagem,armazenagem,65.6,4.0,76.0,32.888888888888886,30.703874368466398,31.2,861.0,normal,SKU-1995,2026-01-23 10:15:47.000000000,10,4,0.317,0.22,0.663
115,14,5,6881,rack_para_expedicao,armazenagem,expedicao,34.4,21.333333333333332,90.0,30.0,56.27140580357942,56.3,1145.3,normal,SKU-9666,2026-01-23 10:52:52.000000000,10,4,0.583,0.397,0.685
7,14,5,6881,rack_para_expedicao,armazenagem,expedicao,44.8,4.0,90.0,30.0,52.1444148495311,52.2,795.1,normal,SKU-8734,2026-01-23 10:54:56.000000000,10,4,0.45,0.368,0.44
213,14,5,3321,rack_para_rack,armazenagem,armazenagem,55.2,21.333333333333332,55.2,4.0,17.333333333333332,17.3,904.7,normal,SKU-4152,2026-01-23 11:32:50.000000000,11,4,0.133,0.122,0.21
265,14,5,3321,rack_para_expedicao,armazenagem,expedicao,24.0,38.666666666666664,90.0,30.0,66.56659155395529,66.6,41.2,baixa,SKU-9322,2026-01-23 12:09:53.000000000,12,4,0.567,0.47,0.577
77,14,5,3321,rack_para_expedicao,armazenagem,expedicao,55.2,44.44444444444444,90.0,30.0,37.67866737702704,37.7,837.5,alta,SKU-4843,2026-01-23 13:03:52.000000000,13,4,0.4,0.266,0.726
217,14,5,3321,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,21.333333333333332,25.8934569169725,25.9,980.0,alta,SKU-7420,2026-01-23 13:30:18.000000000,13,4,0.283,0.183,0.753
201,14,5,3321,rack_para_expedicao,armazenagem,expedicao,65.6,44.44444444444444,90.0,30.0,28.354928589376524,28.6,1425.5,baixa,SKU-5859,2026-01-23 13:54:55.000000000,13,4,0.367,0.202,0.848
10,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,4.0,35.65613551690648,35.7,1303.8,normal,SKU-7184,2026-01-23 14:04:17.000000000,14,4,0.3,0.252,0.306
250,14,5,6881,rack_para_expedicao,armazenagem,expedicao,24.0,56.0,90.0,30.0,70.9365914038728,71.4,559.9,alta,SKU-6311,2026-01-23 14:38:53.000000000,14,4,0.65,0.504,0.548
59,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,76.0,38.666666666666664,66.56659155395529,66.6,1336.9,normal,SKU-7736,2026-01-23 15:03:11.000000000,15,4,0.633,0.47,0.513
50,14,5,6881,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,1547.4,baixa,SKU-4152,2026-01-23 15:41:43.000000000,15,4,0.383,0.253,0.64
176,14,5,6881,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,1437.3,alta,SKU-4152,2026-01-23 15:45:50.000000000,15,4,0.367,0.253,0.627
203,14,5,6881,rack_para_expedicao,armazenagem,expedicao,65.6,38.666666666666664,90.0,30.0,25.893456916972507,25.9,919.9,normal,SKU-5887,2026-01-23 16:30:44.000000000,16,4,0.233,0.183,0.508
247,14,5,6881,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,32.888888888888886,55.6750004850682,55.7,946.2,normal,SKU-9322,2026-01-23 16:54:08.000000000,16,4,0.467,0.393,0.372
88,14,5,6881,rack_para_expedicao,armazenagem,expedicao,76.0,32.888888888888886,90.0,30.0,14.294952920955902,14.3,536.5,normal,SKU-6258,2026-01-23 16:59:35.000000000,16,4,0.15,0.101,0.64
90,14,6,1662,rack_para_expedicao,armazenagem,expedicao,55.2,15.555555555555555,90.0,30.0,37.67866737702704,37.7,823.8,normal,SKU-9226,2026-01-23 08:03:48.000000000,8,4,0.367,0.266,0.606
158,14,6,1662,rack_para_expedicao,armazenagem,expedicao,34.4,9.777777777777779,90.0,30.0,59.16331863245112,59.5,589.9,normal,SKU-5555,2026-01-23 08:55:08.000000000,8,4,0.65,0.42,0.782
372,14,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,38.666666666666664,25.8934569169725,25.9,400.1,normal,SKU-9226,2026-01-23 09:09:17.000000000,9,4,0.283,0.183,0.776
353,14,6,1662,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,4.0,61.37882370981053,62.9,541.8,alta,SKU-1064,2026-01-23 09:12:46.000000000,9,4,0.617,0.444,0.654
374,14,6,1662,rack_para_expedicao,armazenagem,expedicao,24.0,50.22222222222222,90.0,30.0,69.02853230081702,71.0,1320.5,alta,SKU-7949,2026-01-23 09:21:01.000000000,9,4,0.817,0.501,0.786
371,14,6,1662,rack_para_expedicao,armazenagem,expedicao,76.0,4.0,90.0,30.0,29.5296461204668,29.5,355.4,normal,SKU-3062,2026-01-23 09:55:44.000000000,9,4,0.233,0.208,0.386
260,14,6,1662,rack_para_expedicao,armazenagem,expedicao,55.2,15.555555555555555,90.0,30.0,37.67866737702704,37.7,870.2,baixa,SKU-9226,2026-01-23 10:55:50.000000000,10,4,0.367,0.266,0.606
281,14,6,1662,rack_para_expedicao,armazenagem,expedicao,44.8,38.666666666666664,90.0,30.0,46.02337570312625,46.0,962.2,normal,SKU-9433,2026-01-23 10:57:38.000000000,10,4,0.467,0.325,0.667
282,14,6,5730,rack_para_expedicao,armazenagem,expedicao,34.4,15.555555555555555,90.0,30.0,57.445643658232626,62.9,900.7,baixa,SKU-7396,2026-01-23 11:02:04.000000000,11,4,0.633,0.444,0.652
72,14,6,5730,rack_para_expedicao,armazenagem,expedicao,76.0,21.333333333333332,90.0,30.0,16.465452046971293,16.5,392.9,baixa,SKU-6463,2026-01-23 11:08:40.000000000,11,4,0.15,0.116,0.598
228,14,6,5730,rack_para_expedicao,armazenagem,expedicao,24.0,50.22222222222222,90.0,30.0,69.02853230081702,71.0,1613.2,normal,SKU-7949,2026-01-23 12:11:07.000000000,12,4,0.733,0.501,0.593
126,14,6,5730,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,781.2,normal,SKU-4152,2026-01-23 12:57:55.000000000,12,4,0.45,0.253,0.959
2,14,6,5730,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,34.4,50.22222222222222,31.69066537018335,33.9,299.3,baixa,SKU-8513,2026-01-23 13:23:18.000000000,13,4,0.35,0.239,0.719
359,14,6,5730,rack_para_expedicao,armazenagem,expedicao,65.6,44.44444444444444,90.0,30.0,28.354928589376524,28.6,1182.8,normal,SKU-5859,2026-01-23 13:59:44.000000000,13,4,0.35,0.202,0.836
283,14,6,4306,rack_para_rack,armazenagem,armazenagem,76.0,27.11111111111111,55.2,4.0,31.092820019903684,31.1,1240.0,normal,SKU-3027,2026-01-23 14:12:41.000000000,14,4,0.317,0.219,0.577
334,14,6,4306,rack_para_expedicao,armazenagem,expedicao,55.2,32.888888888888886,90.0,30.0,34.91970330647649,34.9,206.1,alta,SKU-8555,2026-01-23 14:14:44.000000000,14,4,0.383,0.246,0.847
255,14,6,4306,rack_para_rack,armazenagem,armazenagem,55.2,15.555555555555555,34.4,21.333333333333332,21.58755928884465,21.8,1004.6,normal,SKU-9226,2026-01-23 14:54:50.000000000,14,4,0.2,0.154,0.474
12,14,6,4306,rack_para_rack,armazenagem,armazenagem,44.8,50.22222222222222,34.4,9.777777777777779,41.76018542128079,43.3,736.0,normal,SKU-8041,2026-01-23 15:23:43.000000000,15,4,0.35,0.305,0.278
78,14,6,4306,rack_para_expedicao,armazenagem,expedicao,76.0,50.22222222222222,90.0,30.0,24.595492912420728,24.6,563.0,alta,SKU-7184,2026-01-23 15:25:29.000000000,15,4,0.183,0.174,0.233
16,14,6,4306,rack_para_expedicao,armazenagem,expedicao,24.0,15.555555555555555,90.0,30.0,67.56213418260737,67.7,1240.5,baixa,SKU-6191,2026-01-23 15:27:15.000000000,15,4,0.65,0.478,0.55
68,14,6,4306,rack_para_expedicao,armazenagem,expedicao,65.6,27.11111111111111,90.0,30.0,24.57042284968547,24.6,845.7,normal,SKU-7863,2026-01-23 15:39:45.000000000,15,4,0.25,0.173,0.681
169,14,6,4306,rack_para_expedicao,armazenagem,expedicao,65.6,27.11111111111111,90.0,30.0,24.57042284968547,24.6,1075.8,normal,SKU-7863,2026-01-23 15:41:15.000000000,15,4,0.267,0.173,0.695
346,14,6,4306,rack_para_rack,armazenagem,armazenagem,65.6,56.0,44.8,27.11111111111111,35.59786371728742,35.6,576.5,normal,SKU-8208,2026-01-23 15:51:45.000000000,15,4,0.25,0.251,0.173
202,14,6,4306,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,44.44444444444444,37.67866737702704,37.7,857.0,alta,SKU-8270,2026-01-23 15:54:46.000000000,15,4,0.317,0.266,0.405
134,14,6,4306,rack_para_expedicao,armazenagem,expedicao,65.6,50.22222222222222,90.0,30.0,31.690665370183353,33.9,514.0,baixa,SKU-9571,2026-01-23 16:45:39.000000000,16,4,0.283,0.239,0.415
52,14,7,8512,rack_para_expedicao,armazenagem,expedicao,44.8,32.888888888888886,90.0,30.0,45.29222537050201,45.3,989.7,normal,SKU-9792,2026-01-23 08:24:54.000000000,8,4,0.467,0.32,0.691
332,14,7,8512,rack_para_expedicao,armazenagem,expedicao,76.0,44.44444444444444,90.0,30.0,20.11571463579263,20.1,279.0,normal,SKU-6892,2026-01-23 08:26:32.000000000,8,4,0.167,0.142,0.45
46,14,7,8512,rack_para_rack,armazenagem,armazenagem,34.4,32.888888888888886,55.2,21.333333333333332,23.794345214725517,23.8,460.0,normal,SKU-3047,2026-01-23 08:28:13.000000000,8,4,0.2,0.168,0.454
168,14,7,8512,rack_para_expedicao,armazenagem,expedicao,24.0,21.333333333333332,90.0,30.0,66.56659155395529,66.6,1005.8,normal,SKU-6734,2026-01-23 09:02:48.000000000,9,4,0.733,0.47,0.782
313,14,7,8512,rack_para_expedicao,armazenagem,expedicao,76.0,15.555555555555555,90.0,30.0,20.115714635792635,20.1,1413.0,normal,SKU-9006,2026-01-23 09:17:41.000000000,9,4,0.2,0.142,0.533
352,14,7,8512,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,32.888888888888886,55.6750004850682,55.7,169.1,normal,SKU-9792,2026-01-23 09:29:18.000000000,9,4,0.533,0.393,0.695
151,14,7,8512,rack_para_rack,armazenagem,armazenagem,24.0,27.11111111111111,65.6,4.0,47.58869042945102,48.7,1249.6,normal,SKU-1466,2026-01-23 09:58:51.000000000,9,4,0.483,0.344,0.603
82,14,7,8512,rack_para_expedicao,armazenagem,expedicao,65.6,27.11111111111111,90.0,30.0,24.57042284968547,24.6,814.7,normal,SKU-7863,2026-01-23 10:16:43.000000000,10,4,0.317,0.173,0.969
32,14,7,8512,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,24.0,15.555555555555555,20.115714635792635,20.1,648.9,alta,SKU-1466,2026-01-23 10:56:12.000000000,10,4,0.167,0.142,0.295
262,14,7,8512,rack_para_expedicao,armazenagem,expedicao,55.2,21.333333333333332,90.0,30.0,35.86294900187533,35.9,518.0,normal,SKU-4152,2026-01-23 10:57:45.000000000,10,4,0.383,0.253,0.769
60,14,7,6775,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,56.0,43.440073664762586,44.2,319.6,normal,SKU-7873,2026-01-23 11:34:10.000000000,11,4,0.383,0.312,0.437
34,14,7,6775,rack_para_expedicao,armazenagem,expedicao,65.6,21.333333333333332,90.0,30.0,25.893456916972507,25.9,479.7,baixa,SKU-7439,2026-01-23 11:39:48.000000000,11,4,0.25,0.183,0.667
195,14,7,6775,rack_para_expedicao,armazenagem,expedicao,24.0,27.11111111111111,90.0,30.0,66.06319458679201,66.1,702.5,normal,SKU-1466,2026-01-23 11:48:03.000000000,11,4,0.583,0.466,0.534
42,14,7,6775,rack_para_expedicao,armazenagem,expedicao,34.4,27.11111111111111,90.0,30.0,55.67500048506821,55.7,281.1,normal,SKU-3558,2026-01-23 12:06:00.000000000,12,4,0.5,0.393,0.619
226,14,7,6775,rack_para_expedicao,armazenagem,expedicao,65.6,38.666666666666664,90.0,30.0,25.893456916972507,25.9,502.1,normal,SKU-5887,2026-01-23 12:10:46.000000000,12,4,0.267,0.183,0.724
81,14,7,6775,rack_para_expedicao,armazenagem,expedicao,44.8,56.0,90.0,30.0,52.1444148495311,52.2,1129.3,normal,SKU-7235,2026-01-23 12:32:57.000000000,12,4,0.5,0.368,0.552
48,14,7,6775,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,44.8,44.44444444444444,37.67866737702704,37.7,973.7,normal,SKU-7949,2026-01-23 12:41:15.000000000,12,4,0.367,0.266,0.589
328,14,7,6775,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,55.2,9.777777777777779,49.517454211671044,51.8,329.4,baixa,SKU-9006,2026-01-23 13:15:50.000000000,13,4,0.517,0.365,0.746
196,14,7,9076,rack_para_expedicao,armazenagem,expedicao,44.8,21.333333333333332,90.0,30.0,46.02337570312625,46.0,991.1,alta,SKU-9838,2026-01-23 14:08:39.000000000,14,4,0.567,0.325,0.893
136,14,7,9076,rack_para_expedicao,armazenagem,expedicao,34.4,27.11111111111111,90.0,30.0,55.67500048506821,55.7,1537.5,normal,SKU-3558,2026-01-23 14:10:46.000000000,14,4,0.633,0.393,0.75
302,14,7,9076,recebimento_para_rack,recebimento,armazenagem,10.0,30.0,65.6,50.22222222222222,59.163318632451116,59.5,973.4,normal,SKU-3747,2026-01-23 14:13:09.999999999,14,4,0.6,0.42,0.624
